"location","time_period","disease_cases","rainfall","mean_temperature","net_time"
"CSB1 MAROMANANA",2021-09-01,2,0,20.7573122743912,0.0876712328767123
"CSB1 MAROMANANA",2021-10-01,7,4.47974217311234,23.5535215369297,0.16986301369863
"CSB1 MAROMANANA",2021-11-01,8,189.661835621294,25.0303641431349,0.254794520547945
"CSB1 MAROMANANA",2021-12-01,24,141.16497561728,24.2421829945492,0.336986301369863
"CSB1 MAROMANANA",2022-01-01,20,494.369542451195,22.5666007542384,0.421917808219178
"CSB1 MAROMANANA",2022-02-01,26,258.511416567733,22.6021017367693,0.506849315068493
"CSB1 MAROMANANA",2022-03-01,35,162.715097530551,22.277708594582,0.583561643835616
"CSB1 MAROMANANA",2022-04-01,37,57.3410988363333,21.2811644848704,0.668493150684932
"CSB1 MAROMANANA",2022-05-01,36,0,19.838838369832,0.750684931506849
"CSB1 MAROMANANA",2022-06-01,17,0,17.277488053771,0.835616438356164
"CSB1 MAROMANANA",2022-07-01,6,0,16.8500336284159,0.917808219178082
"CSB1 MAROMANANA",2022-08-01,2,0,18.7915249090578,1.0027397260274
"CSB1 MAROMANANA",2022-09-01,NA,0,20.7691559549416,1.08767123287671
"CSB1 MAROMANANA",2022-10-01,7,77.8507101458959,24.0653832810328,1.16986301369863
"CSB1 MAROMANANA",2022-11-01,9,159.552485000692,24.319651010465,1.25479452054795
"CSB1 MAROMANANA",2022-12-01,25,165.663379329454,23.2625375157196,1.33698630136986
"CSB2 AMBIABE",2016-07-01,NA,5.68286318642635,17.2949873345385,0.920547945205479
"CSB2 AMBIABE",2016-08-01,NA,1.71316821229171,19.1743883818411,1.00547945205479
"CSB2 AMBIABE",2016-09-01,NA,1.96980716603488,21.2270366212151,1.09041095890411
"CSB2 AMBIABE",2016-10-01,NA,61.8690145978689,24.5355659493028,1.17260273972603
"CSB2 AMBIABE",2016-11-01,NA,126.577638099748,24.5180823040425,1.25753424657534
"CSB2 AMBIABE",2016-12-01,NA,72.5430065429647,25.0461483835339,1.33972602739726
"CSB2 AMBIABE",2017-01-01,NA,28.8360108984361,25.0971141530212,1.42465753424658
"CSB2 AMBIABE",2017-02-01,NA,280.004743348316,24.7377740076594,1.50958904109589
"CSB2 AMBIABE",2017-03-01,NA,183.321163246639,23.315000027426,1.58630136986301
"CSB2 AMBIABE",2017-04-01,NA,62.6108858449833,21.8802109193255,1.67123287671233
"CSB2 AMBIABE",2017-05-01,NA,4.97420885628242,20.5118948735238,1.75342465753425
"CSB2 AMBIABE",2017-06-01,NA,11.4994247690202,18.8151893527944,1.83835616438356
"CSB2 AMBIABE",2017-07-01,NA,3.54636052026117,18.3275457004527,1.92054794520548
"CSB2 AMBIABE",2017-08-01,NA,5.87349761166955,18.8780149709678,2.00547945205479
"CSB2 AMBIABE",2017-09-01,NA,0.0510208987464469,21.5736346764977,2.09041095890411
"CSB2 AMBIABE",2017-10-01,NA,7.09513742490867,23.411174597907,2.17260273972603
"CSB2 AMBIABE",2017-11-01,NA,192.126908773917,23.2929259150712,2.25753424657534
"CSB2 AMBIABE",2017-12-01,NA,226.299678049707,23.7666209152234,2.33972602739726
"CSB2 AMBIABE",2018-01-01,NA,304.527996994475,23.5345709427307,2.42465753424658
"CSB2 AMBIABE",2018-02-01,NA,158.819141514563,23.8055107423317,2.50958904109589
"CSB2 AMBIABE",2018-03-01,NA,48.0357949421343,23.3573064128487,2.58630136986301
"CSB2 AMBIABE",2018-04-01,NA,61.8673984235913,21.7352909824903,2.67123287671233
"CSB2 AMBIABE",2018-05-01,50,13.9493590378415,20.6219533026608,2.75342465753425
"CSB2 AMBIABE",2018-06-01,21,5.31850251037964,18.8253640552855,2.83835616438356
"CSB2 AMBIABE",2018-07-01,21,14.4080242511022,17.2170139876699,2.92054794520548
"CSB2 AMBIABE",2018-08-01,1,3.08225506921836,20.1627130469353,0.00273972602739726
"CSB2 AMBIABE",2018-09-01,5,2.79626581213343,22.1747204184207,0.0876712328767123
"CSB2 AMBIABE",2018-10-01,8,29.3666808450287,23.0303421618914,0.16986301369863
"CSB2 AMBIABE",2018-11-01,3,142.269777062041,23.7299728552237,0.254794520547945
"CSB2 AMBIABE",2018-12-01,9,143.287580924296,24.1602206788536,0.336986301369863
"CSB2 AMBIABE",2019-01-01,18,258.203436564389,24.1556605906099,0.421917808219178
"CSB2 AMBIABE",2019-02-01,32,132.648382752391,24.1430023185472,0.506849315068493
"CSB2 AMBIABE",2019-03-01,13,153.707726695101,23.5358600398515,0.583561643835616
"CSB2 AMBIABE",2019-04-01,31,15.1104616048577,22.9699896302483,0.668493150684932
"CSB2 AMBIABE",2019-05-01,32,11.8766621556157,20.4911342515756,0.750684931506849
"CSB2 AMBIABE",2019-06-01,11,15.9332615587346,18.3061803730482,0.835616438356164
"CSB2 AMBIABE",2019-07-01,3,5.96821515586968,17.9644105275326,0.917808219178082
"CSB2 AMBIABE",2019-08-01,1,1.22890456389112,19.7604770330734,1.0027397260274
"CSB2 AMBIABE",2019-09-01,0,15.2576864116243,21.4926553654392,1.08767123287671
"CSB2 AMBIABE",2019-10-01,6,49.8029068418512,23.9747951367037,1.16986301369863
"CSB2 AMBIABE",2019-11-01,24,114.741509558961,24.646763577824,1.25479452054795
"CSB2 AMBIABE",2019-12-01,91,190.854648764269,24.4696496266154,1.33698630136986
"CSB2 AMBIABE",2020-01-01,83,290.965160239785,23.8072277902471,1.42191780821918
"CSB2 AMBIABE",2020-02-01,167,180.862933323408,23.6311890602942,1.50684931506849
"CSB2 AMBIABE",2020-03-01,170,81.5823116591873,22.9419740716463,1.58630136986301
"CSB2 AMBIABE",2020-04-01,157,0,21.722721630555,1.67123287671233
"CSB2 AMBIABE",2020-05-01,70,12.4538721802466,20.3009231057184,1.75342465753425
"CSB2 AMBIABE",2020-06-01,35,8.05128048216627,18.1887287647457,1.83835616438356
"CSB2 AMBIABE",2020-07-01,13,10.4575411913815,17.4837720320382,1.92054794520548
"CSB2 AMBIABE",2020-08-01,5,0,19.2729331785373,2.00547945205479
"CSB2 AMBIABE",2020-09-01,3,0,21.2497742772785,2.09041095890411
"CSB2 AMBIABE",2020-10-01,18,14.3594908766534,23.0848196940008,2.17260273972603
"CSB2 AMBIABE",2020-11-01,92,44.8840965366432,24.230176560224,2.25753424657534
"CSB2 AMBIABE",2020-12-01,179,207.558705218058,23.9991388378272,2.33972602739726
"CSB2 AMBIABE",2021-01-01,410,103.031657440926,24.9951648839918,2.42465753424658
"CSB2 AMBIABE",2021-02-01,286,367.174802806167,24.2318217064564,2.50958904109589
"CSB2 AMBIABE",2021-03-01,272,130.11546939495,23.4667736178552,2.58630136986301
"CSB2 AMBIABE",2021-04-01,144,29.9896180255483,22.3651679984968,2.67123287671233
"CSB2 AMBIABE",2021-05-01,79,0,20.751593963823,2.75342465753425
"CSB2 AMBIABE",2021-06-01,42,0,18.5522139960888,2.83835616438356
"CSB2 AMBIABE",2021-07-01,24,0,18.104896260207,2.92054794520548
"CSB2 AMBIABE",2021-08-01,15,0,19.6069470585999,0.00273972602739726
"CSB2 AMBIABE",2021-09-01,30,0,21.3379305400865,0.0876712328767123
"CSB2 AMBIABE",2021-10-01,47,0,23.4536973970479,0.16986301369863
"CSB2 AMBIABE",2021-11-01,38,146.415068755815,25.0308931239973,0.254794520547945
"CSB2 AMBIABE",2021-12-01,41,128.915960109741,24.997727913698,0.336986301369863
"CSB2 AMBIABE",2022-01-01,107,465.799728947862,24.0578117485624,0.421917808219178
"CSB2 AMBIABE",2022-02-01,111,297.199305141855,24.1872794310167,0.506849315068493
"CSB2 AMBIABE",2022-03-01,119,142.968475553994,23.4480890337031,0.583561643835616
"CSB2 AMBIABE",2022-04-01,83,26.6340297966525,22.1293291955872,0.668493150684932
"CSB2 AMBIABE",2022-05-01,52,15.1918370948847,20.6275146071362,0.750684931506849
"CSB2 AMBIABE",2022-06-01,16,57.123821678006,18.1976680614778,0.835616438356164
"CSB2 AMBIABE",2022-07-01,9,27.9394090535221,17.7642303242859,0.917808219178082
"CSB2 AMBIABE",2022-08-01,3,16.5235656508173,19.537487486874,1.0027397260274
"CSB2 AMBIABE",2022-09-01,5,10.5698436559078,21.1583910647991,1.08767123287671
"CSB2 AMBIABE",2022-10-01,17,34.7907694933567,23.8768128988724,1.16986301369863
"CSB2 AMBIABE",2022-11-01,107,78.7668485370161,24.5649305117867,1.25479452054795
"CSB2 AMBIABE",2022-12-01,208,164.8109682614,24.0419056954125,1.33698630136986
"CSB2 AMBOHIMANGA DU SUD",2016-07-01,0,0,16.6522752003465,0.920547945205479
"CSB2 AMBOHIMANGA DU SUD",2016-08-01,1,0,18.674664194816,1.00547945205479
"CSB2 AMBOHIMANGA DU SUD",2016-09-01,0,0,20.9407806699987,1.09041095890411
"CSB2 AMBOHIMANGA DU SUD",2016-10-01,0,49.7337670428102,24.7192905952621,1.17260273972603
"CSB2 AMBOHIMANGA DU SUD",2016-11-01,12,154.617074612777,25.1594993080254,1.25753424657534
"CSB2 AMBOHIMANGA DU SUD",2016-12-01,26,72.7740089392667,25.2722872579,1.33972602739726
"CSB2 AMBOHIMANGA DU SUD",2017-01-01,42,57.1806348094159,24.9460919058551,1.42465753424658
"CSB2 AMBOHIMANGA DU SUD",2017-02-01,24,234.105599186611,24.2944452576974,1.50958904109589
"CSB2 AMBOHIMANGA DU SUD",2017-03-01,19,216.195766874768,23.1136116713094,1.58630136986301
"CSB2 AMBOHIMANGA DU SUD",2017-04-01,18,50.1482467781954,21.8316175705546,1.67123287671233
"CSB2 AMBOHIMANGA DU SUD",2017-05-01,22,0,20.2770554091844,1.75342465753425
"CSB2 AMBOHIMANGA DU SUD",2017-06-01,5,0,18.3791715633615,1.83835616438356
"CSB2 AMBOHIMANGA DU SUD",2017-07-01,1,0,17.630212808748,1.92054794520548
"CSB2 AMBOHIMANGA DU SUD",2017-08-01,1,0,18.3339464706538,2.00547945205479
"CSB2 AMBOHIMANGA DU SUD",2017-09-01,3,0,21.196441425457,2.09041095890411
"CSB2 AMBOHIMANGA DU SUD",2017-10-01,17,0,23.6448442692286,2.17260273972603
"CSB2 AMBOHIMANGA DU SUD",2017-11-01,12,186.507257994822,24.0087087996139,2.25753424657534
"CSB2 AMBOHIMANGA DU SUD",2017-12-01,35,240.648885186279,24.1650601251528,2.33972602739726
"CSB2 AMBOHIMANGA DU SUD",2018-01-01,58,290.872408845085,23.4127800142591,2.42465753424658
"CSB2 AMBOHIMANGA DU SUD",2018-02-01,57,190.566487582313,23.5492849185002,2.50958904109589
"CSB2 AMBOHIMANGA DU SUD",2018-03-01,41,109.943052683531,23.3781825952597,2.58630136986301
"CSB2 AMBOHIMANGA DU SUD",2018-04-01,46,41.4235735085792,21.4781855507196,2.67123287671233
"CSB2 AMBOHIMANGA DU SUD",2018-05-01,23,0,20.2169941960987,2.75342465753425
"CSB2 AMBOHIMANGA DU SUD",2018-06-01,24,0,18.3679151383441,2.83835616438356
"CSB2 AMBOHIMANGA DU SUD",2018-07-01,2,0,16.6958564513478,2.92054794520548
"CSB2 AMBOHIMANGA DU SUD",2018-08-01,3,0,19.4011334335948,0.00273972602739726
"CSB2 AMBOHIMANGA DU SUD",2018-09-01,6,0,21.875126360121,0.0876712328767123
"CSB2 AMBOHIMANGA DU SUD",2018-10-01,8,17.3002763111835,23.3353866922342,0.16986301369863
"CSB2 AMBOHIMANGA DU SUD",2018-11-01,17,143.84259778714,24.4404343647096,0.254794520547945
"CSB2 AMBOHIMANGA DU SUD",2018-12-01,7,120.977376857029,24.6537818838197,0.336986301369863
"CSB2 AMBOHIMANGA DU SUD",2019-01-01,27,298.608189937506,23.9423115251176,0.421917808219178
"CSB2 AMBOHIMANGA DU SUD",2019-02-01,24,160.9750603357,23.9323504325957,0.506849315068493
"CSB2 AMBOHIMANGA DU SUD",2019-03-01,35,129.713569791063,23.40083576144,0.583561643835616
"CSB2 AMBOHIMANGA DU SUD",2019-04-01,36,37.9582884709479,22.698614258885,0.668493150684932
"CSB2 AMBOHIMANGA DU SUD",2019-05-01,21,0,20.0863151617903,0.750684931506849
"CSB2 AMBOHIMANGA DU SUD",2019-06-01,5,4.01572845705634,17.584390841778,0.835616438356164
"CSB2 AMBOHIMANGA DU SUD",2019-07-01,2,0,17.4304788062625,0.917808219178082
"CSB2 AMBOHIMANGA DU SUD",2019-08-01,NA,0,19.1680052821577,1.0027397260274
"CSB2 AMBOHIMANGA DU SUD",2019-09-01,NA,0,21.26923732005,1.08767123287671
"CSB2 AMBOHIMANGA DU SUD",2019-10-01,NA,38.2843318547393,24.3448821170295,1.16986301369863
"CSB2 AMBOHIMANGA DU SUD",2019-11-01,NA,192.282747866565,25.367235168987,1.25479452054795
"CSB2 AMBOHIMANGA DU SUD",2019-12-01,NA,186.594890077289,24.8276832681348,1.33698630136986
"CSB2 AMBOHIMANGA DU SUD",2020-01-01,222,308.901301763084,23.6523230769327,1.42191780821918
"CSB2 AMBOHIMANGA DU SUD",2020-02-01,137,219.121681039583,23.3625666662905,1.50684931506849
"CSB2 AMBOHIMANGA DU SUD",2020-03-01,99,71.9459006541473,22.7336919573515,1.58630136986301
"CSB2 AMBOHIMANGA DU SUD",2020-04-01,75,13.049254037732,21.5391814703104,1.67123287671233
"CSB2 AMBOHIMANGA DU SUD",2020-05-01,31,4.29568758053958,19.9042390308907,1.75342465753425
"CSB2 AMBOHIMANGA DU SUD",2020-06-01,12,0,17.2942755546037,1.83835616438356
"CSB2 AMBOHIMANGA DU SUD",2020-07-01,8,0,16.7256365326827,1.92054794520548
"CSB2 AMBOHIMANGA DU SUD",2020-08-01,4,0,18.7642791465194,2.00547945205479
"CSB2 AMBOHIMANGA DU SUD",2020-09-01,2,0,21.0687429362097,2.09041095890411
"CSB2 AMBOHIMANGA DU SUD",2020-10-01,12,33.7967286907824,23.4492890222966,2.17260273972603
"CSB2 AMBOHIMANGA DU SUD",2020-11-01,100,75.4937073672578,25.1787190779079,2.25753424657534
"CSB2 AMBOHIMANGA DU SUD",2020-12-01,136,244.110814350318,24.299106758544,2.33972602739726
"CSB2 AMBOHIMANGA DU SUD",2021-01-01,175,147.353610559011,24.7071082463213,2.42465753424658
"CSB2 AMBOHIMANGA DU SUD",2021-02-01,153,419.341705658994,23.9226000082108,2.50958904109589
"CSB2 AMBOHIMANGA DU SUD",2021-03-01,191,128.535474073833,23.2938817210133,2.58630136986301
"CSB2 AMBOHIMANGA DU SUD",2021-04-01,200,100.260646373754,22.0293158627887,2.67123287671233
"CSB2 AMBOHIMANGA DU SUD",2021-05-01,132,1.16666666666667,20.2968732153686,2.75342465753425
"CSB2 AMBOHIMANGA DU SUD",2021-06-01,71,0,17.9958828085807,2.83835616438356
"CSB2 AMBOHIMANGA DU SUD",2021-07-01,36,0,17.4689772909931,2.92054794520548
"CSB2 AMBOHIMANGA DU SUD",2021-08-01,7,0,18.891325122981,0.00273972602739726
"CSB2 AMBOHIMANGA DU SUD",2021-09-01,18,0,20.9224109551916,0.0876712328767123
"CSB2 AMBOHIMANGA DU SUD",2021-10-01,42,1.85829708939271,23.6801592368609,0.16986301369863
"CSB2 AMBOHIMANGA DU SUD",2021-11-01,66,210.530018787472,25.5066172995582,0.254794520547945
"CSB2 AMBOHIMANGA DU SUD",2021-12-01,74,155.532188135783,25.2783820858614,0.336986301369863
"CSB2 AMBOHIMANGA DU SUD",2022-01-01,85,507.292057540109,23.8362230131238,0.421917808219178
"CSB2 AMBOHIMANGA DU SUD",2022-02-01,80,263.851890670973,23.852089392099,0.506849315068493
"CSB2 AMBOHIMANGA DU SUD",2022-03-01,76,168.654213746067,23.1467724991905,0.583561643835616
"CSB2 AMBOHIMANGA DU SUD",2022-04-01,82,15.8693784536523,21.7352031527049,0.668493150684932
"CSB2 AMBOHIMANGA DU SUD",2022-05-01,51,0,20.2639513255239,0.750684931506849
"CSB2 AMBOHIMANGA DU SUD",2022-06-01,71,0,17.4221467494246,0.835616438356164
"CSB2 AMBOHIMANGA DU SUD",2022-07-01,13,0,17.0668171804171,0.917808219178082
"CSB2 AMBOHIMANGA DU SUD",2022-08-01,2,0,18.9675785283357,1.0027397260274
"CSB2 AMBOHIMANGA DU SUD",2022-09-01,4,0,20.8667258553798,1.08767123287671
"CSB2 AMBOHIMANGA DU SUD",2022-10-01,15,72.1386187042694,24.2511901978147,1.16986301369863
"CSB2 AMBOHIMANGA DU SUD",2022-11-01,28,186.881658292718,24.8823532209795,1.25479452054795
"CSB2 AMBOHIMANGA DU SUD",2022-12-01,110,174.416184390543,24.3360575030279,1.33698630136986
"CSB2 AMBOHIMIERA",2016-07-01,5,0.746234409014387,16.0223051404245,0.920547945205479
"CSB2 AMBOHIMIERA",2016-08-01,7,0.198921648661295,18.0332410097266,1.00547945205479
"CSB2 AMBOHIMIERA",2016-09-01,1,0.246658372879028,20.2354106002668,1.09041095890411
"CSB2 AMBOHIMIERA",2016-10-01,1,48.3376121351108,23.726763991338,1.17260273972603
"CSB2 AMBOHIMIERA",2016-11-01,9,141.205555643177,23.9763156045154,1.25753424657534
"CSB2 AMBOHIMIERA",2016-12-01,49,87.0873939739022,24.1965059517124,1.33972602739726
"CSB2 AMBOHIMIERA",2017-01-01,97,58.0994357316273,23.6569323810624,1.42465753424658
"CSB2 AMBOHIMIERA",2017-02-01,109,258.377003694186,22.893635236115,1.50958904109589
"CSB2 AMBOHIMIERA",2017-03-01,89,182.588063095608,21.9222587342063,1.58630136986301
"CSB2 AMBOHIMIERA",2017-04-01,48,53.1946983417983,20.8476749731468,1.67123287671233
"CSB2 AMBOHIMIERA",2017-05-01,44,0.667093578974407,19.5030178057919,1.75342465753425
"CSB2 AMBOHIMIERA",2017-06-01,17,1.60316479007403,17.7121491615861,1.83835616438356
"CSB2 AMBOHIMIERA",2017-07-01,2,0.511749722560247,17.0346030593082,1.92054794520548
"CSB2 AMBOHIMIERA",2017-08-01,0,0.811435345808667,17.7100846624489,2.00547945205479
"CSB2 AMBOHIMIERA",2017-09-01,2,0.0299248993396759,20.6904098268665,2.09041095890411
"CSB2 AMBOHIMIERA",2017-10-01,6,0.53041704952989,22.6261194050774,2.17260273972603
"CSB2 AMBOHIMIERA",2017-11-01,58,203.101561849823,22.888368038846,2.25753424657534
"CSB2 AMBOHIMIERA",2017-12-01,154,225.292880038873,22.9703123985553,2.33972602739726
"CSB2 AMBOHIMIERA",2018-01-01,83,301.709606811846,22.1984295995378,2.42465753424658
"CSB2 AMBOHIMIERA",2018-02-01,59,159.212422476343,22.3014606919151,2.50958904109589
"CSB2 AMBOHIMIERA",2018-03-01,92,124.121013931744,22.2025659250401,2.58630136986301
"CSB2 AMBOHIMIERA",2018-04-01,40,56.4870031458643,20.6157236097407,2.67123287671233
"CSB2 AMBOHIMIERA",2018-05-01,19,2.4908510148795,19.5311109050564,2.75342465753425
"CSB2 AMBOHIMIERA",2018-06-01,29,0.660051023960113,17.7481528200272,2.83835616438356
"CSB2 AMBOHIMIERA",2018-07-01,3,1.85119335651398,16.0289577708139,2.92054794520548
"CSB2 AMBOHIMIERA",2018-08-01,3,0.371744656562805,18.917956703733,0.00273972602739726
"CSB2 AMBOHIMIERA",2018-09-01,4,0.281248557567597,21.1416729245833,0.0876712328767123
"CSB2 AMBOHIMIERA",2018-10-01,8,14.6992636535202,22.3476178720981,0.16986301369863
"CSB2 AMBOHIMIERA",2018-11-01,9,264.997828942758,23.2639670155686,0.254794520547945
"CSB2 AMBOHIMIERA",2018-12-01,4,112.948008034361,23.3677311862579,0.336986301369863
"CSB2 AMBOHIMIERA",2019-01-01,37,297.718648866094,22.7349953316198,0.421917808219178
"CSB2 AMBOHIMIERA",2019-02-01,86,159.751555052034,22.6704167556721,0.506849315068493
"CSB2 AMBOHIMIERA",2019-03-01,86,158.766716654872,22.2540463705094,0.583561643835616
"CSB2 AMBOHIMIERA",2019-04-01,79,25.1024307356189,21.8238583327795,0.668493150684932
"CSB2 AMBOHIMIERA",2019-05-01,41,1.48579071362813,19.3792143516931,0.750684931506849
"CSB2 AMBOHIMIERA",2019-06-01,24,2.14740969439347,17.0003916770213,0.835616438356164
"CSB2 AMBOHIMIERA",2019-07-01,19,0.682688134908673,16.7915232927798,0.917808219178082
"CSB2 AMBOHIMIERA",2019-08-01,2,0.144134672482809,18.6421449105765,1.0027397260274
"CSB2 AMBOHIMIERA",2019-09-01,NA,1.78583460450173,20.5189310165579,1.08767123287671
"CSB2 AMBOHIMIERA",2019-10-01,NA,58.2474676700556,23.2929410947041,1.16986301369863
"CSB2 AMBOHIMIERA",2019-11-01,NA,171.268439684675,24.2280367764833,1.25479452054795
"CSB2 AMBOHIMIERA",2019-12-01,NA,189.957019032096,23.6059935066166,1.33698630136986
"CSB2 AMBOHIMIERA",2020-01-01,251,275.243079741874,22.4822540777491,1.42191780821918
"CSB2 AMBOHIMIERA",2020-02-01,40,258.919593747216,22.0848233731314,1.50684931506849
"CSB2 AMBOHIMIERA",2020-03-01,83,71.9985885219666,21.6209559161359,1.58630136986301
"CSB2 AMBOHIMIERA",2020-04-01,138,14.1234512130217,20.5955449902883,1.67123287671233
"CSB2 AMBOHIMIERA",2020-05-01,80,14.6300059565281,19.240494846648,1.75342465753425
"CSB2 AMBOHIMIERA",2020-06-01,22,0,16.7078515365042,1.83835616438356
"CSB2 AMBOHIMIERA",2020-07-01,20,6.12584387183908,16.1257146915422,1.92054794520548
"CSB2 AMBOHIMIERA",2020-08-01,7,0,18.1501593722225,2.00547945205479
"CSB2 AMBOHIMIERA",2020-09-01,1,0,20.3762797433553,2.09041095890411
"CSB2 AMBOHIMIERA",2020-10-01,12,34.6373631815258,22.4896120796958,2.17260273972603
"CSB2 AMBOHIMIERA",2020-11-01,64,72.2654941300074,23.9681647941282,2.25753424657534
"CSB2 AMBOHIMIERA",2020-12-01,156,208.223817504879,23.1455395852625,2.33972602739726
"CSB2 AMBOHIMIERA",2021-01-01,184,175.810337854529,23.5902042792146,2.42465753424658
"CSB2 AMBOHIMIERA",2021-02-01,NA,445.001509666091,22.5468734982482,2.50958904109589
"CSB2 AMBOHIMIERA",2021-03-01,143,147.44433643357,22.1614008174712,2.58630136986301
"CSB2 AMBOHIMIERA",2021-04-01,129,69.787927184527,21.1761349536342,2.67123287671233
"CSB2 AMBOHIMIERA",2021-05-01,68,0,19.5869743947419,2.75342465753425
"CSB2 AMBOHIMIERA",2021-06-01,46,0,17.3585401213571,2.83835616438356
"CSB2 AMBOHIMIERA",2021-07-01,NA,0,16.9151998633396,2.92054794520548
"CSB2 AMBOHIMIERA",2021-08-01,28,0,18.3261769255317,0.00273972602739726
"CSB2 AMBOHIMIERA",2021-09-01,46,0,20.1497712733011,0.0876712328767123
"CSB2 AMBOHIMIERA",2021-10-01,57,0.267123287671233,22.6992366171391,0.16986301369863
"CSB2 AMBOHIMIERA",2021-11-01,53,164.366237293611,24.3471707887486,0.254794520547945
"CSB2 AMBOHIMIERA",2021-12-01,130,132.614710419256,24.0909031022166,0.336986301369863
"CSB2 AMBOHIMIERA",2022-01-01,202,464.036639431338,22.781212377945,0.421917808219178
"CSB2 AMBOHIMIERA",2022-02-01,165,266.34441680045,22.6995810000559,0.506849315068493
"CSB2 AMBOHIMIERA",2022-03-01,295,144.720146628787,22.0744175836191,0.583561643835616
"CSB2 AMBOHIMIERA",2022-04-01,322,42.5561107387,20.9645394788567,0.668493150684932
"CSB2 AMBOHIMIERA",2022-05-01,181,1.48279189268748,19.587658580669,0.750684931506849
"CSB2 AMBOHIMIERA",2022-06-01,136,5.89847946961721,16.9909077912764,0.835616438356164
"CSB2 AMBOHIMIERA",2022-07-01,74,2.92278181413809,16.5078451495108,0.917808219178082
"CSB2 AMBOHIMIERA",2022-08-01,181,1.55250865519047,18.3278283512136,1.0027397260274
"CSB2 AMBOHIMIERA",2022-09-01,69,0.977315843105313,20.1220579369765,1.08767123287671
"CSB2 AMBOHIMIERA",2022-10-01,51,67.1015362992048,23.1996846088007,1.16986301369863
"CSB2 AMBOHIMIERA",2022-11-01,95,140.431694851967,23.7623124227566,1.25479452054795
"CSB2 AMBOHIMIERA",2022-12-01,232,163.303737186701,23.1140910295923,1.33698630136986
"CSB2 AMPASINAMBO",2016-07-01,NA,0,15.8438566561176,0.920547945205479
"CSB2 AMPASINAMBO",2016-08-01,NA,0,18.2313167759597,1.00547945205479
"CSB2 AMPASINAMBO",2016-09-01,NA,0,20.5015112523489,1.09041095890411
"CSB2 AMPASINAMBO",2016-10-01,NA,74.3144318561714,23.9827954281349,1.17260273972603
"CSB2 AMPASINAMBO",2016-11-01,0,115.847785656233,24.6151607678569,1.25753424657534
"CSB2 AMPASINAMBO",2016-12-01,1,73.4466951966572,25.1080119687383,1.33972602739726
"CSB2 AMPASINAMBO",2017-01-01,16,54.1729420870543,24.9058050364766,1.42465753424658
"CSB2 AMPASINAMBO",2017-02-01,34,285.504016943562,23.7179086373283,1.50958904109589
"CSB2 AMPASINAMBO",2017-03-01,34,220.947458429692,22.269358010824,1.58630136986301
"CSB2 AMPASINAMBO",2017-04-01,39,61.8106277182053,21.0609017041428,1.67123287671233
"CSB2 AMPASINAMBO",2017-05-01,40,0,19.6763252740164,1.75342465753425
"CSB2 AMPASINAMBO",2017-06-01,10,0,17.7799232040569,1.83835616438356
"CSB2 AMPASINAMBO",2017-07-01,2,0,16.8656920841394,1.92054794520548
"CSB2 AMPASINAMBO",2017-08-01,0,0,17.9161929845729,2.00547945205479
"CSB2 AMPASINAMBO",2017-09-01,3,0,21.1079297515281,2.09041095890411
"CSB2 AMPASINAMBO",2017-10-01,6,0,22.8791842255031,2.17260273972603
"CSB2 AMPASINAMBO",2017-11-01,0,192.05724836628,23.5366267815722,2.25753424657534
"CSB2 AMPASINAMBO",2017-12-01,5,289.867320624754,24.1395625493542,2.33972602739726
"CSB2 AMPASINAMBO",2018-01-01,23,298.902417175185,23.562876036225,2.42465753424658
"CSB2 AMPASINAMBO",2018-02-01,12,197.540696069312,23.2155861231616,2.50958904109589
"CSB2 AMPASINAMBO",2018-03-01,50,132.962051851245,22.4066013490448,2.58630136986301
"CSB2 AMPASINAMBO",2018-04-01,66,31.8835539505459,20.788886081014,2.67123287671233
"CSB2 AMPASINAMBO",2018-05-01,22,0,19.7733776877209,2.75342465753425
"CSB2 AMPASINAMBO",2018-06-01,14,0,17.7393828486277,2.83835616438356
"CSB2 AMPASINAMBO",2018-07-01,6,0,15.9291964503383,2.92054794520548
"CSB2 AMPASINAMBO",2018-08-01,2,0,19.0522122364297,0.00273972602739726
"CSB2 AMPASINAMBO",2018-09-01,1,0,21.6119080736857,0.0876712328767123
"CSB2 AMPASINAMBO",2018-10-01,2,2.1671507358551,22.7381540391346,0.16986301369863
"CSB2 AMPASINAMBO",2018-11-01,5,110.875385179542,23.816485474534,0.254794520547945
"CSB2 AMPASINAMBO",2018-12-01,4,118.621392454809,24.6034082350371,0.336986301369863
"CSB2 AMPASINAMBO",2019-01-01,2,327.834249651776,24.0901387442576,0.421917808219178
"CSB2 AMPASINAMBO",2019-02-01,31,160.241323867097,23.5443947972664,0.506849315068493
"CSB2 AMPASINAMBO",2019-03-01,28,147.414038098919,22.3951089211898,0.583561643835616
"CSB2 AMPASINAMBO",2019-04-01,29,59.7686040794047,21.8909867352538,0.668493150684932
"CSB2 AMPASINAMBO",2019-05-01,16,0,19.6717146622303,0.750684931506849
"CSB2 AMPASINAMBO",2019-06-01,4,12.9175181950514,17.1309544577893,0.835616438356164
"CSB2 AMPASINAMBO",2019-07-01,3,0,16.8265456887241,0.917808219178082
"CSB2 AMPASINAMBO",2019-08-01,0,0,18.8156149491394,1.0027397260274
"CSB2 AMPASINAMBO",2019-09-01,2,0,20.8735864812928,1.08767123287671
"CSB2 AMPASINAMBO",2019-10-01,0,34.1756702323372,23.6339044515494,1.16986301369863
